news,date
"지난 12월 19일 코인니스 나이트 라이브 시즌 3 제1회 루모즈(Lumoz)편이 진행됐다. 다음은 Jackson(Korean Marketing Manager)의 주요 답변.루모즈는 어떤 프로젝트인가?루모즈는 모듈형 컴퓨팅 레이어와 RaaS 분야의 선두주자로, 다양한 블록체인에서 영지식 증명(ZK)과 AI 애플리케이션을 위한 컴퓨팅 파워와 검증 서비스를 제공한다. 이더리움, 솔라나 등과 높은 호환성을 가지며, 효율적인 연산 처리와 비용 효율적인 ZKP 생성을 통해 Web3의 가능성을 확장하는 것이 목표이다.루모즈의 핵심 '모듈화 컴퓨팅 레이어'란?모듈형 컴퓨팅 레이어는 블록체인 생태계에 확장 가능하고 탈중앙화된 효율적인 처리 능력을 제공하는 프레임워크이다. 계산, 저장, 합의를 독립적인 구성 요소로 분리하여 운영하며, 고성능 영지식 증명(ZKP) 계산과 AI 지원에 최적화되어 있다. 탈중앙화된 노드 네트워크로 다양한 블록체인 아키텍처와 호환되며, zkRollups 및 AI 기반 프로세스의 수요를 효과적으로 지원한다.루모즈와 다른 영지식 증명 관련 프로토콜들의 차별점은?루모즈는 모듈형 컴퓨팅 레이어 설계와 뛰어난 확장성, 유연성을 통해 다른 영지식 증명 프로토콜과 차별화된다. 탈중앙화된 GPU/CPU 노드 네트워크를 활용해 고성능 ZKP 계산을 제공하며, zkRollups와 AI 애플리케이션의 비용과 처리 시간을 줄인다. 또한, 작업 증명(PoW)과 지분 증명(PoS)을 결합한 하이브리드 합의 메커니즘으로 보안과 효율성을 강화한다.어떤 프로젝트들과 협업 중인지?CARV, UXLink 이 외에도 Merlin Chain, ZKFair, Ultiverse, Matr1x 등 여러 레이어2 프로젝트와 협력하여 생태계를 확장하고 있다.MOZ, esMOZ 토큰의 역할?- MOZ 토큰: 루모즈 네트워크에서 가스 요금 지불, 리소스 사용 등 다양한 용도로 활용되는 주요 유틸리티 토큰이다. ZKP 계산, AI 서비스 및 블록체인 활동을 지원하며, 거래소에서 거래 가능하여 널리 사용된다.- esMOZ 토큰: 장기적인 참여와 보상을 위한 토큰. 스테이킹이나 zkVerifier 노드에 위임 시 보상을 받을 수 있다. esMOZ는 MOZ로 1:1 비율로 교환 가능하지만, 일정한 잠금 해제 기간이 필요하며, OG NFT 보유자는 대기 없이 즉시 교환할 수 있다.루모즈가 생각하는 한국 시장은?22년 초부터 한국 시장을 주목했다. 한국은 루모즈 생태계에서 가장 큰 커뮤니티 중 하나로 프로젝트의 성장에 기여하고 있다. 루모즈는 한국 Web3 프로젝트 및 거래소와 협력하여 입지를 강화하고, 혁신적인 블록체인 환경을 통해 확장성과 보안을 높일 기회를 모색중이다. 한국을 여러 차례 방문해 마케팅 캠페인과 커뮤니티 이벤트에 참여하며, 한국 커뮤니티의 열정과 지원을 소중히 여기고 있다.루모즈의 내년 목표?생태계 확장, 기술 발전, 사용자 기반 확대 및 웹 3.0 공간 강화를 위한 혁신적인 솔루션 제공에 주력할 예정이다.",2025.09.20
"이번 주 “비트코인(Bitcoin, BTC)을 유럽연합의 준비 자산으로 채택해야 한다”라는 유럽의회 의원의 연설이 화제가 되었다. 유럽에서는 명품 백화점 쁘렝땅의 비트코인, 이더리움(Ethereum, ETH) 결제 도입 소식과 독일 도이치뱅크의 규제 준수 목적 블록체인 개발 소식도 널리 확산됐다.또, 엘살바도르에서는 국제통화기금(IMF)과 대출 조건을 합의하면서 비트코인 정책 수정 가능성을 암시했다.이번 한 주간 세계 각지에서 보도된 암호화폐 관련 이슈를 다음과 같이 전한다.유럽의회 의원 “유럽연합, CBDC 말고 비트코인 준비 자산 채택해야”암호화폐 전문 매체 코인텔레그래프는 사라 나포(Sarah Knafo) 유럽의회 의원이 비트코인을 유럽연합의 준비 자산으로 도입해야 한다는 연설을 한 소식을 16일(현지 시각) 보도했다.나포 의원은 유럽중앙은행의 CBDC 도입 추진은 전체주의적 유혹이라는 비판과 함께 CBDC 도입을 반대한다고 밝혔다. 동시에 비트코인의 탈중앙화 특성과 경제적 잠재력을 근거로 비트코인 준비 자산 도입을 촉구했다.이어서 엘살바도르의 비트코인 법정통화 채택 사례와 미국의 친암호화폐 정책 도입 가능성을 언급하며, 글로벌 암호화폐 규제의 대조적인 흐름을 강조했다.엘살바도르, IMF 대출 조건으로 비트코인 정책 대폭 수정코인텔레그래프에 따르면, 엘살바도르 정부가 IMF와의 14억 달러 규모의 대출 합의 조건으로 비트코인 관련 정책에 대대적인 변화를 예고했다. 이에 따라 비트코인의 법정통화 사용 의무를 철회하고, 정부의 암호화폐 지갑 ‘치보(Chivo)’ 운영을 단계적으로 중단하며, 공공 부문에서의 비트코인 경제 활동을 제한하기로 했다.IMF는 12월 18일 성명에서 엘살바도르가 향후 40개월 동안 14억 달러를 지원받는 대신, 부채 대비 GDP 비율을 낮추기 위한 조치를 수용하기로 했다고 밝혔다. IMF는 “비트코인 프로젝트의 잠재적 위험이 크게 완화될 것”이라며, 민간 부문에서의 비트코인 수용이 자발적으로 변경되고, 공공 부문에서 비트코인 거래 및 구매가 제한될 것이라고 설명했다. 또한, 세금은 미국 달러로 납부되며 정부의 치보 지갑 운영은 점진적으로 축소될 예정이다.한편, 나이브 부케레(Nayib Bukele) 대통령이 주도하는 국가비트코인사무소는 여전히 비트코인을 핵심 전략으로 삼겠다는 입장을 유지하고 있다. 사무소 관계자는 “우리는 매일 비트코인을 계속 구매할 것이며, 현재 보유분을 매도하지 않을 계획”이라고 강조했다. 엘살바도르는 2021년 세계 최초로 비트코인을 법정통화로 채택했으며, 현재 약 5,968.8 BTC를 보유하고 있는 것으로 알려졌다.쁘렝땅, 암호화폐 결제 도입…유럽 명품 백화점 최초프랑스 명품 백화점 쁘렝땅(Printemps)이 암호화폐 결제를 도입하며 고급 리테일 업계에서 혁신적인 행보를 보이고 있다. 쁘렝땅은 프랑스 핀테크 기업 리지(Lyzi)와 글로벌 암호화폐 거래소 바이낸스(Binance)와의 협력으로 비트코인과 이더리움 등 포함한 여러 암호화폐를 프랑스 내 매장에서 결제 수단으로 제공할 계획이라고 밝혔다. 이는 유럽 내 백화점 중 최초로 암호화폐 결제를 시행하는 사례다.쁘렝땅 측은 이번 결제 서비스 도입이 디지털 경제를 수용하려는 노력의 일환이며, 특히 젊은 고객층과 기술 친화적인 소비자들에게 새로운 쇼핑 경험을 제공하기 위한 전략이라고 설명했다. 쁘렝땅은 암호화폐 결제를 20개 이상의 매장에서 지원하며, 이를 통해 명품 소비자들에게 한층 더 유연한 결제 옵션을 제공할 예정이다.바이낸스 프랑스의 데이비드 프랭케이 대표는 쁘렝땅의 이번 시도가 업계 내 주목을 받고 있으며, 이미 여러 고급 브랜드로부터 협업 요청을 받고 있다고 전했다. 이러한 흐름에 힘입어 명품 라이터 브랜드 에스.티. 뒤퐁(S.T. Dupont) 역시 연말까지 암호화폐 결제를 도입할 계획을 발표하며, 암호화폐를 활용한 럭셔리 쇼핑 문화가 점차 확산되는 추세다.도이치뱅크, 규제 준수 위한 블록체인 플랫폼 '다마 2' 개발블룸버그, 코인데스크, 크립토슬레이트 등 복수 외신은 도이치뱅크가 이더리움 기반 레이어-2 블록체인 플랫폼인 ‘다마 2(Project Dama 2)’를 개발 중이라고 17일(현지 시각) 보도했다. 이 프로젝트는 금융 기관의 규제 준수를 해결하면서도 거래 속도와 효율성을 높이기 위해 ZKsync의 영지식 증명(zkp) 기술을 활용한다. 현재 플랫폼은 테스트 네트워크 단계에 있으며, Memento Blockchain과 Interop Labs가 개발에 참여하고 있다.다마 2는 싱가포르 통화청(MAS)의 프로젝트 가디언(Project Guardian)의 일부로, 자산 토큰화를 모색하는 24개 금융기관의 협업을 통해 추진되고 있다. 도이치뱅크는 이를 통해 규제를 준수하면서도 블록체인의 효율성과 보안성을 활용한 새로운 금융 서비스를 제공할 계획이다.이번 프로젝트는 금융기관이 특정 검증인을 지정하고 규제 기관에 더 큰 감독 권한을 제공하는 등 공공 블록체인의 한계를 보완하는 데 초점을 맞추고 있다. 이는 자산 토큰화를 통한 금융 혁신의 새로운 사례로 주목받고 있다.",2025.09.20
"트리뉴스 및 금융정보 플랫폼 파사이드 인베스터 집계에 따르면, 12월 19일(현지시간) 미국 이더리움(ETH) 현물 ETF에서 총 6050만달러(877억원)가 순유입된 것으로 집계됐다. 19거래일 만에 순유입에서 순유출로 전환됐다. 그레이스케일 ETHE에서 5810만달러, 비트와이즈 ETHW에서 680만달러가 순유출됐다. 블랙록 ETHA에선 순유출입이 없었다.",2025.09.20
"코인마켓캡에 따르면 20일(한국시간) 오후 1시 40분 현재 시가총액 4위 코인 XRP 가격은 2.32달러이며, 지난 24시간 동안 1.35% 하락했다. XRP는 이날 최저 2.17달러, 최고 2.43달러 사이에서 거래됐다.대장주 비트코인(BTC)이 3.3% 하락하며 97,700달러선에 거래되고 있고, 시총 2위 코인 이더리움(ETH)도 약 6.6% 내린 3,400달러대에 거래되는 등 대부분의 암호화폐가 약세를 면치 못하고 있다.암호화폐 전문매체 뉴스BTC의 분석에 따르면, XRP 가격은 2.20달러 지지선을 견고히 유지하며 비트코인(BTC)과 이더리움(ETH) 대비 안정적인 흐름을 보이고 있다.XRP는 최근 2.17달러까지 하락한 이후 2.25달러와 2.30달러 수준에서 소폭 반등했다. 현재 XRP는 2.40달러 저항선과 100시간 단순 이동평균선 아래에서 거래되고 있다.분석가들은 XRP가 2.40달러 저항선을 돌파할 경우, 2.50달러와 2.55달러까지 상승할 가능성을 제기하고 있다. 특히, 2.45달러는 2.72달러에서 2.17달러까지의 하락 폭의 50% 피보나치 되돌림 수준으로, 주요 저항선 중 하나로 평가된다. 만약 2.45달러를 돌파하면, 가격은 단기적으로 2.62달러 또는 2.80달러까지 상승할 수 있다.반대로, XRP가 2.40달러 돌파에 실패하면 추가 하락 가능성도 존재한다. 초기 하락 지지선은 2.25달러이며, 주요 지지선은 2.20달러로 분석된다. 만약 2.20달러를 하회한다면, 가격은 2.05달러 또는 2.00달러까지 하락할 수 있다.기술적으로 MACD(이동평균 수렴확산 지수)는 약세 구간에서 속도를 잃고 있으며, RSI는(상대강도지수) 50 이하로 하락해 중립에서 약세 흐름으로 전환된 상태다. XRP의 다음 움직임은 2.40달러 저항 돌파 여부에 따라 결정될 것으로 보인다.",2025.09.20
"코인마켓캡에 따르면 20일(한국시간) 오전 11시 40분 현재 시가총액 4위 코인 XRP 가격은 2.34달러이며, 지난 24시간 동안 6% 이상 급등했다. XRP는 이날 최저 2.17달러, 최고 2.43달러 사이에서 거래됐다.대장주 비트코인(BTC)이 2%가량 하락하며 97,000달러선에 거래되고 있고, 시총 2위 코인 이더리움(ETH)도 약 4% 내린 3,400달러대에 거래되는 등 대부분의 암호화폐가 하락세를 나타내고 있는 가운데 XRP 가격 상승세가 눈에 띈다.한편  암호화폐 전문매체 크립토뉴스플래시에 따르면, XRP 가격이 새해 첫날까지 5달러에 도달할 것이라는 강세 전망이 나왔다.XRP는 최근 시장 변동성을 극복하고 1.90달러에서 2.42달러로 상승했다. 이는 뉴욕 금융서비스국(NYDFS)이 리플의 RLSUD 승인을 발표한 이후의 반등이다. 분석가들은 XRP가 '불 플래그(bull flag)' 패턴을 형성하고 있다고 분석했다.만약 XRP가 3달러의 심리적 저항선을 돌파하고 거래량을 유지한다면, 가격이 4.75달러까지 상승할 가능성이 있다고 전망했다.암호화폐 분석가 다크 디펜더(Dark Defender)는 XRP가 강세 사이클에서 “매우 긍정적인 흐름”을 보이고 있으며, 현재 ABC 조정파 패턴의 마무리 단계에 있다고 밝혔다. 그는 XRP가 2.52달러를 넘어설 경우, 5.85달러까지 상승할 수 있다고 예측했다.XRP는 최근의 강세 흐름으로 투자자들의 관심을 끌며 새해 초 추가 상승 가능성을 시사하고 있다.",2025.09.20
"유명 암호화폐 분석가 겸 유튜버 가이 터너(Guy Turner)는 이더리움(ETH)이 역대 최고가를 돌파할 경우 2025년까지 5자리 수 가격대에 도달할 가능성이 있다고 전망했다.19일(현지시간) 암호화폐 전문매체 데일리호들에 따르면, 터너는 자신의 유튜브 채널 코인뷰로(CoinBureau)에서 이더리움이 2021년 11월 기록한 역대 최고가인 약 4,878달러를 넘어설 것이라며, 이후 ""가격 발견(Price Discovery)"" 단계로 진입할 가능성이 크다고 밝혔다.그는 ""역대 최고가를 돌파하면 기존 저항선이 사라져 이더리움이 '달 탐사' 급으로 급등할 가능성이 있다""고 언급했다. 이를 뒷받침하기 위해 터너는 피보나치 확장(Fibonacci Extension) 분석을 사용하여 이더리움이 7,300달러를 '기본 시나리오'로, 최대 14,600달러까지 상승할 수 있다고 전망했다.터너는 ""비트코인이 내년에 현재 가격에서 두 배 상승해 20만 달러에 도달하면, 해당 자금 일부가 이더리움으로 유입되면서 이더리움이 14,600달러를 돌파할 수 있다""고 설명했다.현재 이더리움은 3,380달러에 거래되고 있으며, 최근 24시간 동안 5.7% 하락했다. 비트코인도 96,091달러로 3.51% 하락세를 기록하고 있다. 터너는 이더리움이 그동안 비트코인에 비해 저조한 성과를 보였지만, 이번 상승 주기에서 큰 반등을 보일 가능성이 크다고 덧붙였다.",2025.09.20
"OKX는 공식 홈페이지를 통해 OKX 커넥트(Connect)가 영지식(zk) 증명 기반 이더리움 레이어2 스타크넷(STRK) 네트워크를 지원한다고 발표했다. OKX 커넥트는 텔레그램 생태계 내 월렛과 애플리케이션간 통신 프로토콜로, 개발자들이 텔레그램 댑(DApp)과 여러 블록체인을 연결할 수 있도록 돕는다. 스타크넷은 OKX 웹3 월렛과 텔레그램 기반 OKX 미니 월렛을 통해 댑(DApp) 상호 작용을 수행할 수 있다.",2025.09.20
"암호화폐 옵션 거래소 데리비트에 따르면 한국시간 기준 12월 20일 17시 20.2억 달러 상당 비트코인 옵션이 만기 도래한다. 풋/콜 비율은 0.87, 맥스페인(max pain, 가장 많은 옵션 매수자가 프리미엄을 잃는 가격대) 가격은 101,000 달러다. 아울러 같은 시간 6.08억 달러 상당의 이더리움 옵션도 만기 도래한다. 풋/콜 비율은 0.50, 맥스페인 가격은 3,700달러다.",2025.09.20
크립토브리핑에 따르면 미국 증권거래위원회(SEC)가 글로벌 자산운용사 프랭클린 템플턴의 이더리움과 비트코인을 결합한 ETF를 승인했다. 해당 상품은 시카고옵션거래소(CBOE) 산하 증권 거래소 BZX에서 거래된다.,2025.09.20
암호화폐 마켓 인사이트 플랫폼 언폴디드(Unfolded)에 따르면 미국 증권거래위원회(SEC)가 암호화폐 전문 자산운용사 해시덱스(Hashdex)의 나스닥 크립토 인덱스 ETF를 승인했다고 밝혔다. 해당 ETF는 비트코인과 이더리움을 포함하는 포트폴리오로 구성돼 있다.,2025.09.20
"암호화폐 대장주 비트코인이 미국 중앙은행인 연방준비제도(Fed·연준)의 내년 경제전망에서 유발된 악재에 19일(현지시간) 이틀째 약세를 지속하고 있다.코인마켓캡에 따르면 20일(한국시간) 오전 7시 현재 비트코인 1개당 가격은 24시간 전보다 3.43% 내린 9만7천181달러에 거래됐다.전날 연준의 기준금리 인하 발표 이후 10만 달러선이 붕괴했던 비트코인은 이후 10만2천700달러까지 오르며 반등하는 듯했다.그러나 하방 압력이 거세지면서 가격은 9만5천달러선 아래까지 떨어지는 등 9만7천달러선에서 등락하고 있다. 지난 17일 기록했던 사상 최고가(10만8천300달러대)와 격차도 10% 이상 벌어졌다.같은 시간 시가총액 2위 이더리움은 7.08% 급락한 3천408달러, XRP는 3.22% 내린 2.27달러를 나타냈다. 솔라나와 도지코인도 각각 6.33%와 10.98% 하락한 195달러와 0.319달러에 거래됐다.전날 연준은 시장 예상대로 기준금리를 0.25%포인트 내렸다.그러나 경제전망에서 내년 금리 인하 횟수를 당초 4회에서 2회로 줄이면서 내년 말 기준 금리(중간값)를 9월 전망치(3.4%)보다 0.5%포인트 높은 3.9%로 제시했다.여기에 제롬 파월 연준 의장이 트럼프 2기 행정부에서 추진할 것으로 예상되는 비트코인의 전략적 비축에 대해 ""우리는 비트코인을 소유할 수 없다""(We're not allowed to own bitcoin)고 밝히며 미 대선 이후 상승세에 찬물을 끼얹었다.파월 의장은 비트코인 비축을 위한 법적 제도 마련에 대해서도 ""그것은 의회가 고려해야 할 사안으로, 연준은 법 개정을 추진할 계획이 없다""고 선을 그었다.",2025.09.20
"외신에 따르면, 글로벌 자산운용사 프랭클린 템플턴이 미국 증권거래위원회(SEC)에 비트코인(BTC), 이더리움(ETH) 지수를 추종하는 ETF S-1(증권신고서)을 제출했다.",2025.09.20
"리플이 새롭게 출시한 스테이블코인 RLUSD가 긍정적인 성과를 기록하며 글로벌 시장에서 주목받고 있다.19일(현지시간) 암호화폐 전문매체 유투데이에 따르면, 리플 회장 모니카 롱(Monica Long)은 RLUSD 출시 후 이 스테이블코인의 중요성과 목표에 대해 설명했다. 롱은 스테이블코인 시장이 빠르게 성장하고 있지만, 신뢰, 규제 준수, 그리고 실용성이 핵심이라고 강조하며, RLUSD가 이러한 기준을 충족해 새로운 금융 표준을 제시할 것이라고 밝혔다.RLUSD는 XRP 레저와 이더리움 네트워크에서 발행되었으며, 이를 통해 두 생태계와의 통합을 지원한다. 특히 RLUSD는 뉴욕 신탁 회사 라이선스에 따라 발행된 몇 안 되는 스테이블코인으로, 엄격한 감독과 규제를 보장한다.출시 후 24시간 동안 RLUSD는 다음과 같은 성과를 기록했다. 총 공급량은 6,820만 RLUSD로 집계됐으며, 이 중 XRP 레저에서 1,510만 RLUSD, 이더리움에서 5,310만 RLUSD가 발행되었다. XRPL 탈중앙화 거래소(DEX)에서는 거래량이 170만 달러를 기록했으며, XRPL 트러스트라인은 32,908개, XRPL 홀더는 5,875명, 이더리움 홀더는 492명으로 집계됐다.리플은 RLUSD가 약 700억 달러 규모의 글로벌 결제 흐름에서 XRP 레저와 리플의 역할을 강화할 것이라고 밝혔다. RLUSD는 기업 등급의 USD 기반 스테이블코인으로 설계되었으며, 기존 금융 시스템과의 통합을 목표로 하고 있다. 또한, FDIC 전 의장과 인도중앙은행 전 총재 등 저명한 인사들로 구성된 자문위원회를 통해 규제 준수와 신뢰를 더욱 강화할 계획이다.리플은 RLUSD를 통해 스테이블코인 시장에서 새로운 기준을 제시하고, 글로벌 금융 혁신을 선도하는 역할을 할 것으로 기대된다. RLUSD의 초기 성과는 이러한 가능성을 보여주는 신호로 평가되고 있다.",2025.09.20
